content_id,content,subject,sentiment_word,sentiment_value
4385,3千的耳机都不见得配100块成本的单元，做箱子买了两个homepods的单元，两个45还包邮，抛去邮费，一个10几块钱，太高看资本家了，声学设计，开模，广告和运营费用均摊每一个可能值100块,价格,,0
4386,我买了新t5，还是挺好听的，尤其是人声，不薄不厚正好,其他,好,1
4387,一轰毁所有,舒适,轰,-1
4388,我我我,其他,,0
4389,去观摩一下hh~,其他,,0
4390,因人而异，有人一耳朵，有人半耳朵，有人听不出来差别。,其他,差,-1
4391,一人听一耳朵，两人听两耳朵....百人听百耳朵，神仙听没耳朵！,其他,,0
4392,真想一耳朵，还得该墙线，改小区入户线，改小区变电站，改电厂输电线，自由选择风火水核电厂！,配置,,0
4393,很高端的样子,价格,,0
4394,万元档会加进去吧。不过这种费力不讨好的事（没法把失真性能反映到thd上）大概会做的厂商很少。,其他,好,1
4395,学习。。。。。。。。。。,其他,,0
4396,这是今年4月初刚发布的？,其他,,0
4397,怎么不和PGA2311UA比一下呢，datasheet里面甚者连THD+N值都没有标，更加没有THD+N曲线，实再看不出哪里比2311UA更好,配置,好,1
4398,melco n100,其他,,0
4399,期待的是小于1万的，当前进入眼帘有红芯 hx500  享声D300  aune  S5c.      aune s5c 可押金试听，其它的没法听到。想听大家评测。 ,音质,,0
4400,顶起来,其他,,0
4401,Lumin U1，mini版也行,其他,,0
4402,享声就挺好的，性价比可以,价格,好,1
4403,"hdv820 只有USB口支持解码DSD文件，其它接口都不支持。如果用纯数播搭配hdv820,只能听 flac wav 等PCM文件。要听DSD SACD类，要配数播解码才行。 大家推荐。",其他,,0
4404,日本的 melco n100和韩国的 欧然德n100c 都有USB输出到hdv820功能，完美般配   国产的没有USB输出的。太贵了。,价格,,0
4405,800S一票,其他,,0
4406,800S,其他,,0
4407,909，人声更好些声场也大,其他,好,1
4408,800s，th909的话你都不知道放该选啥，过于冷门，少有耳放针对这耳机调音，甚至找个烧友交流都困难，解码、音源咸菜啥的你都得自己一个个坑去踩,其他,,0
4409,看耳放，还看909人声如何。900的人声是远不如800s的。古典应该不用担心。,音质,,0
4410,909人声挺近的。耳放就是低阻隐士，590pro，380，750，hp4，百老汇s等。很多都不错900人声也不远。,其他,不错,1
4411,这耳机挺好的，如果身边的朋友需要买耳机我会推荐这款，估计一套花5000块就能安心听歌了。,其他,好,1
4412,我更喜欢sendy aiva gl2000太重脖子不行。。,其他,,0
4413,2000元的解码耳放能搞定GL2000?表示怀疑。,其他,,0
4414,评价易懂，耳听才能为实。申请了试听也不知道什么状况。,其他,,0
4415,已经开始试听了啊，我都没收到私信，看来是没中奖,其他,,0
4416,昨天在展会上试听了GL2000的升级版。,其他,,0
4417,不管米饭嘴巴是不是臭，纯个人感受，和ak比hm的音质是要好不少,音质,好,1
4418,米饭嘴炮还是6啊，不得不服,其他,,0
4419,手持AK渣渣播放器支持米饭,其他,,0
4420,有着不错的表现。,其他,不错,1
4421,米饭的中国文化厉害，一般人真的看不懂,其他,,0
4422,邮局港局，米饭不是第一个和明亮明里暗里斗嘴的国砖掌门人，但相比其他国砖Boss的全方位被动，米饭至少气势还是很足的。。。,其他,,0
4423,永远不要试图去跟一个傻X辩论。因为他会把你的智商拖到和他一个水平，然后再用丰富的经验打败你。,其他,,0
4424,hifi领域牌子这么多，不差男人家一个，路转黑,其他,差,-1
4425,一嘴毛,其他,,0
4426,反正一个都买不起，无所谓啦 我只对平板大耳机感兴趣 播放器随便咋样吧 台式都没搞定谁玩这种啊,其他,,0
4427,仔细看了好加的那块真的很像绿帽子…,其他,好,1
4428,我去，这下我支持站队米饭，因为我也特别特别的讨厌ak水军。很不爽！！！,其他,,0
4429,你现在啥设备,其他,,0
4430,很可能就是低频的原因,其他,,0
4431,磁通量不知道，但15000号后内包装掉渣时真的。,外形,,0
4432,之前听说五块障板有区别，封闭了两块后期的,其他,,0
4433,不是限量版的耳机等降价吧,其他,,0
4434,要看整体素质还是单纯的解析？解析肯定吃超过812/872以外的其他耳机，整体来说最多是k612那个级别,其他,,0
4435,单说解析大耳很难搞过入耳的塞子,配置,,0
4436,390+PS1推650感觉没问题，这个没听过不好说,其他,好,1
4437,两个牌价对比，QA390 - 8699，大菠萝 - 6480，便宜了25%，能打成这样基本上大菠萝有点越级打怪的意思了,价格,,0
4438,歌德耳放可能需要专门适配，毕竟不吃推力。一般低阻放也能推就是了。RS1不要RS1E更有歌德味,其他,,0
4439,眼睛版rs1（要用flat耳罩）+ra1，就是最纯正的老歌德味，但是素质不高的，要有心理准备,其他,,0
4440,素质不高，但是价钱不便宜哦。给你算笔账，rs1眼睛版4000左右，ra1 2000左右。flat耳罩目前买不到，还得再买个3000多的hemp拆耳罩用。我就是这么干的,价格,,0
4441,有歌德味，还要贴耳有氛围，gh2,其他,,0
4442,喜欢摇滚ps1000e，喜欢流行gs3000e，小耳罩歌德没啥意思。,音质,,0
4443,sr60i sr80i m1,其他,,0
4444,好听就行了 k245这种哈曼做的声音也是很棒,其他,好,1
4445,可以的，标准也是有限定条件的,其他,,0
4446,哈曼曲线每年都在变，两个人同时谈哈曼曲线谈的恐怕不是同一年的,配置,,0
4447,HD700应该不算老耳机吧，好像发布比较晚了，只是市场行情一直不好而已,其他,好,1
4448,首先佩服一下楼主的动手能力，但是焊接工艺也是会影响到音质的，我修过我的K601， 后来入个二手的果断放弃我修理的耳机了，送朋友了。顺便说一下 两个都是梅花版的。现在某宝上大把的升级线，我只能说工艺都是良莠不齐的，换线如换机虽说夸张，但也是有一定的道理的。毕竟折腾也是一种乐趣。,配置,,0
4449,lz动手能力厉害，只是工欲善其事，必先利其器，最近在公司用过温控尖烙铁加显微镜焊台才明白这道理,配置,,0
4450,上有800，下有600、650，所以700略显尴尬,其他,,0
4451,hd700是因为当初次旗舰定位和高价格导致认可度不高，现在的价格就不是垃圾了,价格,垃圾,-1
4452,牛逼，音美特要关注一下了,其他,牛,1
4453,看样子佩戴有改善，如果声音是小四风格进阶的话真值得期待了。,其他,,0
4454,其实还是深插的节奏，尤其是看摘了套之后的样子，完全就是小四！,其他,,0
4455,不过音特美憋了这么久才放出来，估计不会砸自家招牌，值得期待一下！,其他,,0
4456,照你的说法，拜亚三代的T5分布挺对路,其他,,0
4457,hd600,其他,,0
4458,K812低频多吗？？？,其他,,0
4459,大乌显然符合,其他,,0
4460,这几天搭配Z7M2听了很多，期间也没关机，持续煲机，IE80S肯定是比不上Z7M2的，或者说两者之间没有可比性，大概也就是想要的声音吧，分离度好，解析高，乐器的声音一清二楚，高音听起来可以头皮发麻，人生更清晰一些,音质,好,1
4461,羡慕,其他,,0
4462,旷世的机器图片看普通，实物很高档。这点和金波反过来了，但网上的烧油就是更buy图片。,音质,,0
4463,绿坛有一些熟悉的聋子，会在每个这种帖子下面刷存在感。,其他,,0
4464,绿坛有一些熟悉的外星人，会在每个这种帖子下面刷存在感。,其他,,0
4465,之前我还贴过belden这个知名“机线”厂也有了自己的发烧线品牌，发烧线一直含混不清的原因还是要怪厂家，大件器材好歹还虚情假意的贴几个注水规格表，线材厂家只要不是面向专业人士的一律靠嘴吹，这谁能信。,配置,好,1
4466,还是3年发烧之路最终留下来的20只耳机比较有看头。,其他,,0
4467,目前留着的：T1 2代、GL2000,其他,,0
4468,留了th909 990 t70，出了880 800s 700 小乌 1990 ap2000ti等,其他,,0
4469,Z1R  TH900SB  大香,其他,,0
4470,800S，650，701，T1二代，GH2,其他,,0
4471,大乌 GH3 未来可能买回812,其他,,0
4472,ed11 gh3 k701。。。转战箱子了,其他,,0
4473,目前了解的有NA2，兴戈EM2，AKG K240S,其他,,0
4474,这几款耳机哪款好,其他,好,1
4475,楼主能不能把psi A14详细说说？正准备入一对,其他,,0
4476,支持！,其他,,0
4477,帮顶,其他,,0
4478,图片太少了 多传点,其他,,0
4479,af大佬金平面哪个展台能听啊,音质,,0
4480,第一天基本都是在和参展商交流，也没拍几张图，今天会全面拍一下。,其他,,0
4481,耳机再好，跟箱子比也是玩具，并且对听力损伤太大，到头来得不偿失,其他,好,1
4482,平平淡淡才是真,其他,,0
4483,黑西装套的原因不用说，心里明白就好。,其他,好,1
4484,他们网店的销售也非常奇葩！没试过那样卖东西的！方正我以后不会再去他家买东西！,其他,,0
4485,多谢，记住了。以后绕道。,其他,,0
4486,以价论人的厉害，活该不挣钱，等着倒闭吧,其他,,0
4487,每天去他店里都撒一圈猫薄荷吧。,其他,,0
4488,990很稳啊，高阻的，哪里刺激了，越听越耐听。,其他,,0
4489,990高频严重失真,其他,,0
4490,设备不行耳机背锅，万元听响，这都是定律,其他,,0
4491,建议买别的，over.......,其他,,0
4492,我怕牛叫,其他,牛,1
4493,你觉得dsd1024是个靠谱玩意吗？引领地球科技了好吗。,其他,好,1
4494,看来对这台机不满的人很多啊，甚至上升到品牌了,其他,,0
4495,自己听了后才是硬道理，何况现在的品牌器材都是可以7天试听的呀，感觉不行退了不就行了,其他,,0
4496,精音dha800,其他,,0
4497,享声可以候选,其他,,0
4498,五分钟,其他,,0
4499,15分钟,其他,,0
4500,胆机？10分钟就能听了，当然彻底热了会更稳定更好听点,其他,好,1
4501,不懂帮顶,其他,,0
4502,T53应该最合适,其他,,0
4503,th900mkii人声听感不错,其他,不错,1
4504,这个前端，建议避开th900,其他,,0
4505,Th900跟后两个级别不一样，高一级，这个前端选t5p3好一些，也省的折腾,其他,好,1
4506,AKT5P 2代直推也还行，毕竟便宜,价格,,0
4507,理直气壮的说不买正版的人，会买多少正版cd,其他,,0
4508,如果是为了控制播放本地文件，建议换别的播放软件。ROON的基本设计思路是为了网络串流，如果放弃这一功能，ROON也就失去了核心价值。而且和谐版的1.6失去了元数据的搜索查找功能，移动控制端也没有路径查找功能，作为本地播放控制软件，太多比ROON更好的选择。顺便提一句，每月7美刀的费用，也就一张CD的钱……,配置,好,1
4509,隐士耳放 船耳放都可以推个8成吧 不过楼主这个850佩戴如何？,其他,,0
4510,关键的重量没提到,其他,,0
4511,这耳机质保多久？三千档附近最近有比较火的gl2000，不过偏重，好处是有三年质保，现在不敢乱买还是考虑质保久一点的耳机,其他,好,1
4512,走PCIE的话确实会比较好,其他,好,1
4513,矩声貌似是目前国内b格最高的解码品牌，难得的设计用料不山寨，卖得贵却没见到水军。,价格,,0
4514,关注一下,其他,,0
4515,门总这个声音咋样，比audirvana和roon如何,其他,,0
4516,等下试试~,其他,,0
4517,还可以直插U盘，不错。PC干扰大的话可以试试USB ISO REGEN套装。,其他,不错,1
4518,补充一下的，我做测试的时候，认为树莓派插U盘播放应该是音质最好的，我是插U盘测试的（个人认为网络推送总感觉不太靠谱，当然那些万元设备不包含在内，毕竟一分钱一分货）,音质,好,1
4519,你的方法不对，要使用眼睛看来分辨哪个声音好，用耳朵听是分辨不出来的。,其他,好,1
4520,最近入的树莓都是做床头。不开电脑这是最大的便利。声音如果可闻的一耳朵的话。电脑不是没有人用了？,配置,,0
4521,我也是用一体机，直接插电脑，总感觉是不是哪里设置错了。,配置,,0
4522,感觉去实体店简直是自取其辱，现在线上购买这么方便，实体店不去也罢。,配置,,0
